customer_message,intent,label_source,confidence
@AmazonHelp I have 'reached out' to you here - you have the information you need.  (You're compounding things by saying 'reach out' by the way . . .),GENERAL_SUPPORT,rule_assisted,medium
"@AmazonHelp You have all the information you need - just reply here thanks.  People get in touch this way because that is what they prefer - no forms, no phone calls, so please respond.",GENERAL_SUPPORT,rule_assisted,medium
"@AmazonHelp You have all the information you need - just reply here thanks.  People get in touch this way because that is what they prefer - no forms, no phone calls, so please respond.",GENERAL_SUPPORT,rule_assisted,medium
"@AmazonHelp Is there a problem with books in the last couple of days?  Been trying to buy one that is a bestseller but you say only third parties offer it which is odd.  Similarly, the link for a book I ghosted - also a bestseller at the moment - says 3rd party only.",ORDER_ISSUE,rule_assisted,medium
"@AmazonHelp On me dit, impossible d'annuler car c'est prêt pour être expédié, mais vous  ne l'expédiez pas...",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp hahahaha, you sent me this yesterday. If my problem is, I can't login, how do you expect me to complete this page I have to log in to?",ACCOUNT_MEMBERSHIP,rule_assisted,medium
@AmazonHelp Undeliverable. Which makes no sense because my first package was easily delivered at 2pm but this one wasn't at 6pm?,DELIVERY_ISSUE,rule_assisted,medium
Dear @AmazonHelp I've been paying for prime for awhile and having 2 packages due today &amp; one being undeliverable is VERY annoying. Explain,ACCOUNT_MEMBERSHIP,rule_assisted,medium
@AmazonHelp They are saying that amazon took the courier scanned it and returned.. they have no idea on how the box is empty,RETURN_REFUND,rule_assisted,medium
@AmazonHelp They are saying that amazon took the courier scanned it and returned.. they have no idea on how the box is empty,RETURN_REFUND,rule_assisted,medium
Hi I returned my order and I followed the proper procedure but got back an empty dabba from post office. @115850 @AmazonHelp PFA photos https://t.co/DmP0UrEttf,RETURN_REFUND,rule_assisted,medium
Hi I returned my order and I followed the proper procedure but got back an empty dabba from post office. @115850 @AmazonHelp PFA photos https://t.co/DmP0UrEttf,RETURN_REFUND,rule_assisted,medium
"@115850 
@AmazonHelp what's update of this? https://t.co/rZxXAjgtps",GENERAL_SUPPORT,rule_assisted,low
"@115850 
@AmazonHelp what's update of this? https://t.co/rZxXAjgtps",GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp  https://t.co/HWXuUYZUsi,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp s/o to Amer at customer service for being helpful and understanding, as well as helping me actually get my money back!",RETURN_REFUND,rule_assisted,medium
That's @AmazonHelp return experience summed up in 2 images. The pick up person has been rescheduling and cancelling on his own. @115850 https://t.co/fM0w6AUv1t,RETURN_REFUND,rule_assisted,medium
That's @AmazonHelp return experience summed up in 2 images. The pick up person has been rescheduling and cancelling on his own. @115850 https://t.co/fM0w6AUv1t,RETURN_REFUND,rule_assisted,medium
@AmazonHelp U only email me that we vl solve ur problem but still it's not.. u r only wasting time,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Every time new person send me mail &amp; only give me assurance to resolve problem nothing apart from this,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I think I am talking with ROBOT..only copy paste line I received.. my biggest mistake to purchase from #Amazon  ..,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp R u getting my words I had mailed today they mailed me same thing ""we will solve ur issue soon"" this should be your tag line #Amazon",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp R u getting my words I had mailed today they mailed me same thing ""we will solve ur issue soon"" this should be your tag line #Amazon",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp it's 3rd week still I haven't received my replacement order, I had received unworkable mobile &amp; still it's not replace #Amazon",ORDER_ISSUE,rule_assisted,medium
@AmazonHelp Unfortunately I'll have to cancel it then..disappointed https://t.co/YrXSmd0Duh,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp What happened? No one gives a solution. Now I’m not confident to buy anymore,ORDER_ISSUE,rule_assisted,medium
@AmazonHelp Nothing in spam inbox. Got no answer. It’s a waste of time. Very disappointing,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I sent an email to customer service and I got no answer,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp J’ai commandé lundi deux produits, bénéficiant de Prime j’ai opté pour la livraison le soir. Ils ne sont jamais arrivés.",ACCOUNT_MEMBERSHIP,rule_assisted,medium
@AmazonHelp Oui j’attends un mail de remboursement qui n’est jamais arrivé,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Je devais le recevoir hier :/,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp Never before!,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp it says it's out for delivery now but has been attempted 2 or 3 times so far.,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp It’s a large hospital so not really.,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I think it’s amazon. The email doesn’t give any specifics.,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp It notes its being sent back to the sender - which, if true, is totally unacceptable - not exactly #prime level service",ACCOUNT_MEMBERSHIP,rule_assisted,medium
@AmazonHelp can you explain why a package I was due to receive yesterday was marked as refused at my address - when no one refused it? Poor.,DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp Hi can you tell me how I make a complaint about your delivery drivers?,GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp I was told my account is on hold, if I can’t use my gift cards please return my money back to me Okay",GENERAL_SUPPORT,rule_assisted,low
"@AmazonHelp Simply delivery attempt. Could not deliver today. I imagine it was because it was a business add and after 5, but no attempt was ever made.",DELIVERY_ISSUE,rule_assisted,medium
@AmazonHelp No. I’ve signed in and it still says due 31st,GENERAL_SUPPORT,rule_assisted,low
@AmazonHelp I have sent an email as the same thing happened to me today. The delivery attempt was never made.,DELIVERY_ISSUE,rule_assisted,medium
@115850 @AmazonHelp Order has not been picked up niether any update from Amazon or courier partner...,GENERAL_SUPPORT,rule_assisted,low
